Height,Weight,Label
155.5,43.8,Fit
192.0,67.1,Fit
184.8,89.4,Obese
160.5,49.2,Fit
161.0,54.5,Fit
152.4,55.3,Fit
144.0,51.8,Fit
163.7,67.6,Obese
154.0,54.0,Fit
164.1,50.8,Fit
147.4,53.5,Fit
156.6,59.7,Fit
166.6,46.6,Fit
169.0,74.2,Obese
169.6,43.4,Fit
150.5,58.1,Obese
174.4,61.8,Fit
156.2,59.3,Fit
172.0,69.1,Fit
164.9,59.5,Fit
149.9,53.0,Fit
161.5,56.7,Fit
169.0,68.6,Fit
171.7,82.4,Obese
163.4,48.0,Fit
181.8,47.2,Fit
176.1,64.9,Fit
162.2,54.0,Fit
173.3,63.0,Fit
186.3,68.9,Fit
186.6,83.6,Fit
151.5,39.4,Fit
154.8,56.3,Fit
181.3,77.4,Fit
153.4,54.3,Fit
150.5,53.7,Fit
159.7,63.7,Fit
169.6,63.7,Fit
163.9,56.3,Fit
157.8,58.7,Fit
157.6,59.4,Fit
157.2,61.5,Fit
155.3,39.4,Fit
190.1,78.0,Fit
168.3,53.8,Fit
174.8,71.7,Fit
159.6,61.9,Fit
163.0,56.2,Fit
157.2,48.5,Fit
135.8,45.4,Fit
149.8,48.3,Fit
145.1,57.7,Obese
140.3,57.5,Obese
151.9,58.7,Obese
179.6,72.8,Fit
164.5,74.1,Obese
179.2,72.6,Fit
169.5,59.4,Fit
173.6,60.9,Fit
155.1,47.3,Fit
170.8,64.1,Fit
173.0,69.6,Fit
158.7,44.1,Fit
171.2,60.9,Fit
171.2,66.2,Fit
159.0,60.7,Fit
152.6,51.1,Fit
152.0,52.8,Fit
166.0,50.7,Fit
168.6,55.2,Fit
156.3,53.2,Fit
165.3,64.2,Fit
171.3,66.4,Fit
171.8,58.1,Fit
182.1,71.0,Fit
179.0,82.6,Obese
154.0,56.5,Fit
183.5,72.8,Fit
159.2,47.5,Fit
176.5,62.8,Fit
165.7,60.5,Fit
160.5,58.9,Fit
145.1,50.9,Fit
163.1,61.6,Fit
147.8,45.1,Fit
175.6,63.8,Fit
181.7,89.0,Obese
156.2,49.2,Fit
168.3,52.0,Fit
157.0,41.1,Fit
158.1,52.2,Fit
173.5,73.8,Fit
164.6,55.0,Fit
184.1,86.4,Obese
159.7,56.0,Fit
176.0,77.0,Fit
166.1,54.6,Fit
173.8,60.5,Fit
160.1,57.1,Fit
164.5,63.4,Fit
163.7,57.5,Fit
155.8,55.7,Fit
172.3,70.0,Fit
172.2,53.8,Fit
171.5,62.0,Fit
181.9,68.6,Fit
180.9,68.3,Fit
160.9,60.2,Fit
169.1,58.9,Fit
158.1,39.0,Fit
165.3,58.2,Fit
158.4,46.7,Fit
182.8,77.5,Fit
169.0,69.3,Fit
162.6,40.8,Fit
178.1,63.6,Fit
141.1,46.6,Fit
142.8,33.6,Fit
173.8,72.7,Fit
165.7,68.8,Obese
167.8,60.6,Fit
150.4,43.6,Fit
164.7,41.2,Fit
187.0,83.5,Fit
174.1,82.7,Obese
166.9,75.6,Obese
160.2,54.9,Fit
160.7,48.0,Fit
141.6,50.8,Obese
167.8,61.0,Fit
174.3,70.7,Fit
147.7,50.4,Fit
157.7,55.5,Fit
152.3,59.2,Obese
154.4,61.0,Obese
165.6,56.1,Fit
142.1,37.0,Fit
171.8,44.9,Fit
173.3,63.3,Fit
162.2,49.2,Fit
137.7,45.1,Fit
154.0,49.5,Fit
178.6,68.3,Fit
134.4,46.3,Obese
161.2,60.3,Fit
152.0,49.9,Fit
173.9,80.0,Obese
157.6,60.5,Fit
169.4,59.8,Fit
171.2,61.5,Fit
185.2,81.8,Fit
162.8,59.9,Fit
169.1,54.0,Fit
148.7,55.8,Obese
178.1,79.8,Obese
156.6,63.4,Obese
158.8,67.8,Obese
164.8,76.3,Obese
147.8,61.9,Obese
167.5,64.5,Fit
175.6,66.2,Fit
168.2,47.6,Fit
147.5,48.0,Fit
163.6,63.1,Fit
173.2,66.3,Fit
144.3,30.7,Fit
153.2,49.3,Fit
174.6,72.3,Fit
168.0,53.9,Fit
169.5,64.6,Fit
185.5,79.1,Fit
170.2,72.6,Obese
172.2,79.0,Obese
194.8,80.5,Fit
162.6,59.7,Fit
156.2,55.4,Fit
169.7,68.6,Fit
169.8,67.8,Fit
159.2,67.2,Obese
153.6,33.3,Fit
190.4,83.1,Fit
168.6,66.4,Fit
156.9,52.3,Fit
175.1,49.3,Fit
163.8,58.5,Fit
162.2,52.2,Fit
171.2,77.9,Obese
150.8,53.0,Fit
168.9,56.4,Fit
186.0,59.7,Fit
170.1,68.4,Fit
160.9,62.5,Fit
159.4,54.2,Fit
160.5,61.5,Fit
162.2,55.1,Fit
160.8,65.5,Obese
175.1,75.4,Fit
145.9,33.7,Fit
174.5,55.8,Fit
160.8,73.2,Obese
169.1,70.4,Fit
152.6,41.1,Fit
179.6,58.4,Fit
178.7,71.9,Fit
175.6,58.7,Fit
148.3,45.9,Fit
174.1,66.3,Fit
169.5,62.4,Fit
147.3,56.8,Obese
164.7,74.4,Obese
169.0,59.0,Fit
171.1,55.4,Fit
166.9,64.4,Fit
168.2,75.3,Obese
181.2,69.0,Fit
178.5,76.9,Fit
133.5,32.5,Fit
161.5,57.6,Fit
163.2,49.3,Fit
145.7,46.8,Fit
166.0,59.7,Fit
178.7,75.1,Fit
153.0,65.8,Obese
168.7,59.5,Fit
154.9,36.8,Fit
157.6,53.0,Fit
181.3,74.7,Fit
159.0,57.3,Fit
170.1,62.4,Fit
144.4,57.8,Obese
185.5,76.8,Fit
171.6,64.0,Fit
163.0,52.2,Fit
171.3,50.6,Fit
149.5,51.8,Fit
178.0,71.7,Fit
161.4,48.9,Fit
162.8,57.9,Fit
159.6,54.9,Fit
158.6,50.4,Fit
172.6,59.2,Fit
167.8,65.2,Fit
172.2,63.4,Fit
164.9,55.1,Fit
170.6,57.2,Fit
160.4,55.6,Fit
189.5,86.4,Fit
147.8,49.7,Fit
178.9,68.5,Fit
180.0,73.8,Fit
155.6,64.2,Obese
189.5,82.9,Fit
176.0,70.2,Fit
175.7,73.0,Fit
165.3,58.9,Fit
162.6,59.6,Fit
162.7,54.3,Fit
169.3,50.6,Fit
180.4,74.4,Fit
167.0,64.1,Fit
155.0,50.5,Fit
174.1,74.9,Fit
175.1,61.7,Fit
172.2,51.1,Fit
173.2,60.4,Fit
162.0,45.4,Fit
154.8,55.4,Fit
155.4,47.1,Fit
147.0,55.4,Obese
167.6,69.5,Fit
164.1,51.8,Fit
160.2,50.0,Fit
132.5,42.9,Fit
151.3,58.2,Obese
177.3,53.1,Fit
157.7,57.0,Fit
169.0,45.2,Fit
149.7,44.9,Fit
180.8,80.7,Fit
163.4,82.8,Obese
168.2,60.3,Fit
190.6,69.9,Fit
181.7,68.5,Fit
161.6,58.0,Fit
158.5,49.9,Fit
161.4,49.9,Fit
170.6,60.6,Fit
163.8,62.2,Fit
160.7,55.4,Fit
181.1,65.1,Fit
163.7,53.6,Fit
190.3,76.4,Fit
166.0,52.6,Fit
184.6,69.3,Fit
168.9,67.9,Fit
175.6,66.0,Fit
157.0,40.2,Fit
155.6,61.5,Obese
170.1,67.0,Fit
175.9,57.0,Fit
165.4,57.3,Fit
150.8,43.7,Fit
150.0,54.9,Fit
149.3,46.1,Fit
145.6,46.0,Fit
166.2,59.3,Fit
177.4,57.4,Fit
164.9,71.0,Obese
140.1,48.5,Fit
162.9,52.4,Fit
163.2,60.1,Fit
188.1,85.6,Fit
149.0,49.3,Fit
160.7,69.3,Obese
183.8,97.6,Obese
169.9,62.5,Fit
171.2,59.8,Fit
166.3,52.9,Fit
168.6,44.9,Fit
173.6,76.3,Obese
156.1,50.8,Fit
174.7,74.1,Fit
149.9,58.0,Obese
168.6,53.9,Fit
167.0,53.9,Fit
158.2,69.0,Obese
164.8,59.2,Fit
158.2,49.7,Fit
153.2,43.3,Fit
161.1,56.0,Fit
152.9,63.5,Obese
168.6,68.0,Fit
152.3,52.5,Fit
172.8,78.4,Obese
152.0,62.0,Obese
158.8,58.1,Fit
158.1,77.2,Obese
179.6,69.0,Fit
168.6,71.3,Obese
162.7,55.1,Fit
170.5,71.2,Fit
141.8,42.3,Fit
164.5,63.2,Fit
187.0,96.0,Obese
166.5,68.6,Fit
165.7,64.3,Fit
171.0,58.2,Fit
174.9,68.8,Fit
143.0,36.9,Fit
146.5,54.3,Obese
167.3,68.5,Fit
157.1,52.9,Fit
179.4,84.1,Obese
161.5,69.6,Obese
143.7,46.6,Fit
151.1,54.7,Fit
134.8,35.2,Fit
162.4,55.9,Fit
162.9,49.8,Fit
160.3,52.7,Fit
176.9,68.0,Fit
178.2,56.6,Fit
163.1,63.2,Fit
141.5,52.2,Obese
171.8,64.9,Fit
171.1,42.8,Fit
168.4,60.4,Fit
175.8,56.8,Fit
152.2,46.1,Fit
187.1,88.6,Obese
154.4,33.0,Fit
173.2,59.5,Fit
146.4,53.8,Obese
154.8,47.1,Fit
181.7,66.4,Fit
162.1,74.1,Obese
174.2,69.8,Fit
167.6,69.3,Fit
163.8,63.0,Fit
180.0,72.6,Fit
162.4,68.1,Obese
145.4,61.8,Obese
156.2,40.2,Fit
171.1,64.1,Fit
169.4,62.7,Fit
147.8,44.6,Fit
157.0,62.1,Obese
158.6,57.4,Fit
161.0,72.4,Obese
149.9,58.2,Obese
158.1,65.9,Obese
157.0,44.6,Fit
173.5,59.8,Fit
173.9,60.7,Fit
163.4,69.3,Obese
160.7,49.1,Fit
166.5,53.5,Fit
156.0,44.6,Fit
152.4,73.1,Obese
154.7,51.5,Fit
158.0,59.2,Fit
152.2,41.8,Fit
166.8,68.9,Fit
173.0,51.7,Fit
147.5,40.1,Fit
165.3,54.2,Fit
162.6,59.9,Fit
168.8,56.3,Fit
164.9,72.0,Obese
149.0,52.9,Fit
151.1,44.7,Fit
165.3,68.1,Fit
176.3,65.2,Fit
140.6,38.8,Fit
168.8,69.9,Fit
178.1,50.1,Fit
163.3,64.6,Fit
171.1,58.7,Fit
157.3,48.7,Fit
163.7,74.6,Obese
147.2,43.4,Fit
139.2,50.3,Obese
175.4,69.9,Fit
154.2,55.4,Fit
160.0,54.3,Fit
149.7,46.9,Fit
149.5,61.4,Obese
163.1,66.0,Fit
157.0,50.2,Fit
169.2,54.6,Fit
170.0,58.9,Fit
168.5,70.3,Fit
167.6,71.2,Obese
182.4,77.6,Fit
153.3,38.7,Fit
164.4,65.5,Fit
177.5,79.7,Obese
178.9,71.8,Fit
149.4,64.9,Obese
161.6,46.9,Fit
179.9,76.7,Fit
170.6,55.9,Fit
167.1,69.9,Obese
162.6,63.1,Fit
160.8,71.3,Obese
168.2,66.2,Fit
162.2,54.7,Fit
164.5,55.6,Fit
165.9,58.5,Fit
157.5,50.5,Fit
170.9,75.0,Obese
197.1,95.6,Fit
145.5,34.6,Fit
168.6,62.8,Fit
156.6,54.5,Fit
171.4,58.3,Fit
165.5,63.8,Fit
173.4,77.8,Obese
177.9,76.8,Fit
167.1,72.2,Obese
177.5,63.5,Fit
139.2,42.9,Fit
182.5,67.1,Fit
169.1,64.8,Fit
176.9,71.4,Fit
151.6,58.2,Obese
155.9,64.0,Obese
166.6,66.6,Fit
164.8,52.9,Fit
168.1,51.4,Fit
176.9,73.0,Fit
145.6,58.6,Obese
175.7,67.7,Fit
165.1,47.7,Fit
162.8,75.0,Obese
148.8,52.6,Fit
170.5,65.3,Fit
138.4,32.8,Fit
172.1,65.3,Fit
148.6,54.1,Fit
165.6,64.3,Fit
163.7,53.5,Fit
177.9,69.1,Fit
163.0,53.5,Fit
157.4,67.8,Obese
159.4,63.1,Fit
179.0,66.3,Fit
170.9,54.9,Fit
160.8,59.1,Fit
162.4,54.1,Fit
147.8,44.7,Fit
169.3,54.0,Fit
145.6,38.6,Fit
173.3,67.4,Fit
166.4,58.8,Fit
191.3,100.4,Obese
152.9,56.2,Fit
163.9,49.9,Fit
184.8,62.8,Fit
178.1,73.0,Fit
157.3,51.3,Fit
167.5,72.3,Obese
165.0,62.2,Fit
168.1,46.3,Fit
157.3,46.3,Fit
164.0,53.8,Fit
147.4,51.3,Fit
166.5,52.6,Fit
170.0,64.8,Fit
162.5,47.4,Fit
147.2,47.7,Fit
175.9,71.0,Fit
169.0,74.5,Obese
157.0,56.2,Fit
161.9,51.1,Fit
148.5,60.5,Obese
153.7,50.5,Fit
159.1,61.9,Fit
178.5,65.2,Fit
158.0,55.6,Fit
172.0,58.7,Fit
159.1,58.3,Fit
167.7,68.3,Fit
163.4,54.8,Fit
174.6,62.7,Fit
159.1,58.6,Fit
147.7,41.4,Fit
149.8,37.2,Fit
159.1,58.5,Fit
151.3,49.5,Fit
169.5,62.2,Fit
159.9,60.4,Fit
191.1,85.6,Fit
145.9,45.5,Fit
167.2,52.6,Fit
152.6,46.1,Fit
159.6,60.7,Fit
166.6,62.1,Fit
139.4,38.4,Fit
167.6,55.5,Fit
185.9,81.0,Fit
160.0,54.6,Fit
167.9,68.0,Fit
176.3,75.4,Fit
163.2,56.1,Fit
158.6,62.9,Obese
140.0,44.2,Fit
172.1,67.3,Fit
163.8,41.5,Fit
153.9,44.3,Fit
166.4,53.6,Fit
158.6,52.8,Fit
159.2,56.7,Fit
171.7,66.1,Fit
150.3,52.0,Fit
176.5,63.1,Fit
149.6,54.8,Fit
157.7,69.2,Obese
186.2,73.4,Fit
177.4,63.9,Fit
166.1,55.2,Fit
154.7,53.3,Fit
159.2,51.5,Fit
165.8,46.6,Fit
165.4,48.5,Fit
164.0,67.3,Obese
164.7,69.9,Obese
162.6,71.0,Obese
149.1,50.7,Fit
159.3,47.9,Fit
175.1,63.9,Fit
149.9,37.5,Fit
162.9,46.2,Fit
156.0,55.6,Fit
166.2,65.1,Fit
160.7,72.5,Obese
181.3,71.6,Fit
170.6,53.1,Fit
150.6,48.9,Fit
172.4,63.1,Fit
156.5,49.9,Fit
158.7,58.1,Fit
168.5,52.7,Fit
159.6,57.1,Fit
174.8,72.5,Fit
156.5,65.2,Obese
158.2,57.5,Fit
157.8,63.1,Obese
158.8,51.9,Fit
177.1,66.6,Fit
171.9,75.8,Obese
183.8,63.4,Fit
189.9,76.1,Fit
153.7,61.0,Obese
165.8,58.8,Fit
152.1,48.6,Fit
156.4,51.7,Fit
158.1,55.9,Fit
153.4,60.4,Obese
153.4,59.2,Obese
163.4,58.8,Fit
151.6,59.3,Obese
174.3,69.5,Fit
154.9,59.7,Fit
195.9,76.2,Fit
160.0,70.3,Obese
165.8,62.2,Fit
150.8,28.0,Fit
183.8,87.6,Obese
177.3,69.2,Fit
168.3,59.1,Fit
150.2,44.8,Fit
167.3,65.1,Fit
152.7,44.2,Fit
181.1,67.5,Fit
173.9,62.1,Fit
166.0,58.3,Fit
138.2,37.9,Fit
154.2,59.1,Fit
172.6,67.7,Fit
178.3,73.1,Fit
177.2,74.0,Fit
147.5,47.1,Fit
168.3,54.2,Fit
176.2,82.7,Obese
146.8,54.8,Obese
164.9,72.7,Obese
168.0,70.4,Fit
161.7,53.8,Fit
144.6,27.2,Fit
161.4,47.5,Fit
161.4,62.4,Fit
163.4,57.9,Fit
158.8,52.1,Fit
160.1,36.4,Fit
164.6,59.5,Fit
169.9,54.8,Fit
161.7,51.7,Fit
160.5,63.5,Fit
166.0,52.4,Fit
143.9,38.1,Fit
170.2,65.2,Fit
165.0,66.9,Fit
165.4,57.0,Fit
175.6,79.6,Obese
143.5,35.1,Fit
143.3,33.5,Fit
168.0,49.8,Fit
164.9,46.6,Fit
166.9,64.0,Fit
159.9,48.4,Fit
172.3,54.0,Fit
175.3,70.6,Fit
170.3,70.4,Fit
162.1,66.2,Obese
141.8,51.2,Obese
173.5,58.9,Fit
178.4,72.3,Fit
172.1,69.1,Fit
155.3,49.3,Fit
172.4,66.7,Fit
174.5,57.0,Fit
182.1,68.0,Fit
155.4,56.1,Fit
162.5,70.2,Obese
173.2,75.2,Obese
165.6,65.6,Fit
152.7,51.9,Fit
169.6,62.7,Fit
171.4,53.0,Fit
166.0,53.9,Fit
167.4,55.2,Fit
162.2,62.4,Fit
181.3,79.8,Fit
155.1,58.8,Fit
158.5,64.8,Obese
165.1,60.6,Fit
174.7,59.3,Fit
148.5,48.1,Fit
150.6,44.1,Fit
142.6,50.0,Fit
165.4,57.3,Fit
152.7,50.5,Fit
160.8,62.4,Fit
172.3,59.4,Fit
157.9,62.6,Obese
167.5,51.0,Fit
161.7,60.0,Fit
172.4,64.7,Fit
170.2,70.4,Fit
157.4,43.5,Fit
163.1,46.3,Fit
176.5,74.5,Fit
169.3,60.0,Fit
149.6,48.5,Fit
172.2,60.0,Fit
153.1,58.8,Obese
180.5,74.1,Fit
176.3,70.3,Fit
168.2,52.9,Fit
166.7,65.2,Fit
162.7,50.3,Fit
172.5,60.2,Fit
160.9,46.0,Fit
167.6,60.5,Fit
174.6,75.6,Fit
158.8,57.3,Fit
158.2,51.5,Fit
151.9,51.6,Fit
153.3,52.5,Fit
144.9,46.7,Fit
173.0,67.3,Fit
184.9,66.9,Fit
180.7,72.7,Fit
147.1,33.6,Fit
173.0,70.4,Fit
180.6,63.0,Fit
160.0,65.7,Obese
166.1,41.1,Fit
142.9,58.3,Obese
167.9,48.9,Fit
153.3,42.1,Fit
167.2,63.9,Fit
147.8,53.0,Fit
171.0,62.0,Fit
176.3,75.5,Fit
156.4,47.4,Fit
152.5,48.0,Fit
141.3,41.5,Fit
162.1,53.5,Fit
158.6,39.9,Fit
147.9,48.0,Fit
170.0,62.6,Fit
160.1,65.0,Obese
153.2,41.3,Fit
158.9,50.4,Fit
176.8,78.4,Obese
171.6,67.2,Fit
163.6,63.3,Fit
171.8,68.6,Fit
152.2,54.6,Fit
165.4,74.7,Obese
166.6,61.8,Fit
159.8,48.1,Fit
169.8,68.5,Fit
156.4,49.3,Fit
170.6,63.2,Fit
171.1,67.3,Fit
132.9,32.3,Fit
178.1,65.7,Fit
131.5,41.8,Fit
158.2,50.7,Fit
176.3,76.2,Fit
161.5,49.5,Fit
148.9,40.8,Fit
153.0,66.7,Obese
176.3,56.1,Fit
143.9,45.3,Fit
177.4,84.1,Obese
164.4,59.2,Fit
151.9,61.5,Obese
158.6,60.5,Fit
153.8,52.0,Fit
174.5,66.0,Fit
173.1,48.9,Fit
146.1,44.4,Fit
160.6,58.6,Fit
155.5,55.1,Fit
179.2,90.4,Obese
150.1,51.8,Fit
182.6,78.4,Fit
164.6,68.9,Obese
152.2,55.3,Fit
157.5,53.9,Fit
156.2,53.0,Fit
151.0,47.3,Fit
166.0,64.2,Fit
151.5,49.1,Fit
141.0,48.7,Fit
160.8,48.8,Fit
145.2,47.5,Fit
156.7,66.5,Obese
155.0,51.1,Fit
155.4,67.9,Obese
187.0,78.2,Fit
165.6,59.9,Fit
167.7,62.8,Fit
145.5,44.1,Fit
157.8,38.9,Fit
167.4,68.7,Fit
153.7,69.5,Obese
175.0,71.2,Fit
151.8,55.0,Fit
161.8,56.2,Fit
158.6,64.6,Obese
166.8,60.9,Fit
158.0,57.0,Fit
162.0,45.2,Fit
162.4,53.8,Fit
156.9,57.1,Fit
170.3,71.1,Fit
167.6,69.3,Fit
164.0,46.6,Fit
160.3,44.7,Fit
173.8,71.1,Fit
162.4,52.1,Fit
161.6,64.6,Fit
166.2,47.7,Fit
183.7,73.4,Fit
150.3,49.4,Fit
173.5,70.0,Fit
144.2,37.5,Fit
167.4,45.9,Fit
182.3,74.5,Fit
170.4,68.1,Fit
166.9,69.3,Fit
158.8,52.6,Fit
165.3,66.3,Fit
162.2,61.8,Fit
156.4,64.4,Obese
161.8,57.2,Fit
167.2,47.7,Fit
156.6,53.4,Fit
156.1,54.3,Fit
150.0,53.7,Fit
169.3,50.8,Fit
171.0,61.8,Fit
167.5,68.7,Fit
175.6,67.0,Fit
166.0,58.2,Fit
169.3,78.3,Obese
168.3,53.8,Fit
164.0,69.0,Obese
159.2,63.9,Obese
189.4,77.1,Fit
160.0,56.1,Fit
157.7,54.4,Fit
169.8,64.9,Fit
167.8,57.2,Fit
149.5,45.8,Fit
177.3,66.4,Fit
164.0,56.6,Fit
152.8,48.9,Fit
178.1,51.8,Fit
171.9,65.8,Fit
151.1,46.0,Fit
184.5,60.0,Fit
172.2,62.5,Fit
164.9,56.8,Fit
182.5,83.5,Obese
166.8,56.9,Fit
164.7,65.0,Fit
157.7,65.8,Obese
171.4,59.6,Fit
170.2,63.4,Fit
165.2,73.8,Obese
156.3,55.6,Fit
166.4,63.9,Fit
164.2,56.1,Fit
150.3,55.2,Fit
148.8,48.4,Fit
171.2,49.8,Fit
136.4,38.1,Fit
167.3,52.1,Fit
159.7,57.0,Fit
179.4,63.5,Fit
159.6,59.8,Fit
172.3,65.6,Fit
160.6,46.8,Fit
166.3,56.9,Fit
173.1,70.9,Fit
159.9,65.4,Obese
176.0,60.9,Fit
154.1,43.4,Fit
168.2,77.9,Obese
175.1,67.4,Fit
172.3,66.0,Fit
186.1,70.3,Fit
156.6,55.7,Fit
149.8,63.1,Obese
154.1,54.3,Fit
172.3,73.8,Fit
170.5,64.2,Fit
166.1,52.5,Fit
152.6,45.8,Fit
173.4,57.2,Fit
151.5,52.3,Fit
177.7,79.3,Obese
196.4,86.2,Fit
169.0,60.4,Fit
171.4,58.3,Fit
159.6,58.9,Fit
145.1,36.4,Fit
158.4,46.1,Fit
153.0,58.7,Obese
149.1,46.7,Fit
183.9,72.1,Fit
168.0,60.7,Fit
169.2,68.8,Fit
161.6,58.8,Fit
163.1,52.6,Fit
175.6,62.2,Fit
164.6,58.1,Fit
170.8,66.6,Fit
162.8,58.1,Fit
161.2,56.2,Fit
149.5,49.6,Fit
143.2,44.9,Fit
162.1,51.6,Fit
165.6,69.2,Obese
150.9,46.2,Fit
164.6,60.7,Fit
165.6,43.8,Fit
141.3,42.2,Fit
154.9,44.0,Fit
169.5,55.4,Fit
169.3,82.4,Obese
152.3,53.0,Fit
166.7,71.0,Obese
176.2,75.2,Fit
173.5,74.1,Fit
164.0,57.5,Fit
159.9,69.1,Obese
158.1,61.7,Fit
170.1,64.0,Fit
167.1,63.6,Fit
171.9,63.9,Fit
166.5,61.4,Fit
174.0,66.3,Fit
166.0,63.7,Fit
173.6,80.2,Obese
174.6,57.4,Fit
156.2,62.8,Obese
145.1,43.4,Fit
182.0,83.0,Obese
167.8,59.3,Fit
146.1,50.3,Fit
157.1,53.1,Fit
173.5,52.4,Fit
161.9,71.6,Obese
159.4,48.3,Fit
180.4,72.3,Fit
153.5,43.4,Fit
156.2,43.0,Fit
167.3,60.0,Fit
169.3,58.3,Fit
170.5,54.6,Fit
175.0,67.1,Fit
167.2,49.6,Fit
170.4,64.9,Fit
162.1,56.8,Fit
165.7,40.6,Fit
166.2,56.6,Fit
167.4,65.4,Fit
173.5,57.7,Fit
171.1,68.5,Fit
165.5,63.7,Fit
156.1,45.5,Fit
165.7,60.3,Fit
164.7,66.3,Fit
167.1,54.4,Fit
189.3,77.2,Fit
159.2,65.0,Obese
169.6,56.5,Fit
176.8,72.4,Fit
166.1,52.0,Fit
190.7,78.7,Fit
160.8,60.5,Fit
168.6,43.3,Fit
156.2,49.4,Fit
161.1,60.6,Fit
167.7,63.7,Fit
174.3,62.7,Fit
168.5,53.6,Fit
178.9,75.4,Fit
164.0,56.6,Fit
161.3,61.6,Fit
194.7,86.5,Fit
169.3,59.5,Fit
157.1,62.9,Obese
157.4,49.7,Fit
154.6,62.1,Obese
175.3,78.2,Obese
161.0,65.4,Obese
166.4,59.5,Fit
164.3,79.8,Obese
173.0,67.1,Fit
155.7,55.3,Fit
153.2,51.4,Fit
167.5,52.7,Fit
171.6,75.2,Obese
168.7,58.0,Fit
156.1,61.0,Obese
172.5,74.7,Obese
156.8,58.9,Fit
159.3,50.3,Fit
154.6,49.9,Fit
179.3,49.3,Fit
172.0,64.1,Fit
171.7,71.2,Fit
178.7,68.4,Fit
195.9,79.7,Fit
146.2,44.6,Fit
156.9,63.9,Obese
158.2,54.6,Fit
155.6,68.2,Obese
153.1,47.0,Fit
161.7,59.3,Fit
151.6,47.1,Fit
168.7,79.2,Obese
165.6,61.7,Fit
170.3,80.8,Obese
170.6,60.7,Fit
171.6,77.0,Obese
160.9,57.9,Fit
188.3,84.7,Fit
167.6,52.0,Fit
144.5,48.7,Fit
154.0,43.6,Fit
145.9,48.9,Fit
165.2,47.9,Fit
163.7,58.2,Fit
159.8,65.0,Obese
187.1,81.4,Fit
171.0,54.5,Fit
173.0,50.6,Fit
154.8,56.7,Fit
154.0,64.8,Obese
165.4,52.5,Fit
166.9,78.1,Obese
144.6,45.9,Fit
163.0,42.8,Fit
165.2,47.5,Fit
162.6,64.3,Fit
156.1,54.6,Fit
159.1,67.5,Obese
163.1,48.9,Fit
166.0,61.6,Fit
171.7,64.9,Fit
176.9,67.7,Fit
161.8,54.5,Fit
160.0,53.4,Fit
169.8,64.8,Fit
171.7,67.3,Fit
160.2,58.5,Fit
173.7,76.0,Obese
175.8,58.4,Fit
179.2,56.2,Fit
184.6,83.1,Fit
155.5,45.6,Fit
165.2,57.0,Fit
165.1,55.1,Fit
163.9,54.0,Fit
157.9,43.2,Fit
148.7,44.1,Fit
166.0,65.8,Fit
156.5,53.9,Fit
165.9,64.6,Fit
156.3,49.8,Fit
152.9,58.7,Obese
167.6,57.7,Fit
166.7,44.2,Fit
171.4,67.1,Fit
189.0,84.8,Fit
168.1,57.7,Fit
170.3,73.4,Obese
153.1,44.8,Fit
150.8,55.4,Fit
182.4,87.2,Obese
154.8,53.0,Fit
153.5,50.0,Fit
164.6,58.7,Fit
164.0,72.2,Obese
155.1,56.1,Fit
161.6,74.6,Obese
178.5,72.3,Fit
156.1,48.4,Fit
149.7,44.6,Fit
175.4,68.2,Fit
170.4,47.6,Fit
158.2,51.2,Fit
147.6,44.3,Fit
156.8,56.0,Fit
164.4,75.0,Obese
177.8,70.0,Fit
153.6,36.5,Fit
164.1,51.9,Fit
172.4,67.5,Fit
138.8,43.1,Fit
176.4,81.4,Obese
152.0,58.5,Obese
168.7,70.0,Fit
167.7,60.1,Fit
176.9,77.7,Fit
171.1,57.2,Fit
138.8,50.2,Obese
156.4,51.5,Fit
166.5,49.4,Fit
162.9,63.1,Fit
170.3,75.0,Obese
173.7,63.1,Fit
171.7,77.4,Obese
162.6,44.9,Fit
144.7,36.5,Fit
160.0,55.1,Fit
169.6,60.3,Fit
153.0,46.2,Fit
171.9,66.1,Fit
175.0,63.1,Fit
166.4,58.0,Fit
131.3,40.2,Fit
150.9,44.8,Fit
185.7,75.1,Fit
159.0,50.4,Fit
143.2,35.5,Fit
178.6,76.3,Fit
165.1,73.7,Obese
177.2,77.6,Fit
168.0,64.8,Fit
170.0,58.5,Fit
169.0,60.5,Fit
172.7,74.1,Fit
190.1,61.2,Fit
175.7,65.0,Fit
147.6,53.8,Fit
169.9,54.4,Fit
177.6,72.7,Fit
178.2,72.9,Fit
160.3,44.9,Fit
177.8,70.3,Fit
175.2,62.6,Fit
193.3,85.5,Fit
156.7,59.4,Fit
159.4,59.1,Fit
161.6,58.1,Fit
159.6,58.4,Fit
155.2,43.6,Fit
134.6,39.6,Fit
160.2,50.1,Fit
169.1,71.1,Fit
159.6,61.5,Fit
186.3,81.8,Fit
165.1,73.7,Obese
179.2,68.0,Fit
167.9,57.6,Fit
174.1,63.8,Fit
168.1,49.3,Fit
180.1,59.1,Fit
165.6,65.3,Fit
170.5,52.8,Fit
169.0,54.3,Fit
161.8,56.8,Fit
169.5,59.9,Fit
189.6,86.2,Fit
162.0,58.2,Fit
169.6,56.9,Fit
178.8,78.1,Fit
177.5,75.2,Fit
165.1,48.7,Fit
138.8,44.4,Fit
170.7,58.4,Fit
140.6,37.6,Fit
181.2,87.2,Obese
166.9,62.3,Fit
176.0,66.4,Fit
